stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
593927051,http://www.robertscottbell.com/blog/the-flu-shot-why-you-should-abstain-trump-autism-linked-to-vaccines-dr-king-healing-revolution-dr-nuzum-the-lymphatic-system-more/,robertscottbell.com,30508,"The Flu Shot: Why you should abstain, Trump: Autism linked to Vaccines, Dr. King Healing Revolution, Dr. Nuzum & The Lymphatic System & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],46
598261041,http://www.robertscottbell.com/blog/barbara-loe-fisher-nvic-vaccine-shift-fda-drug-dangers-dr-frank-kings-healing-revolution-finding-your-mission-cow-ptsd-more/,robertscottbell.com,30508,"Barbara Loe Fisher, NVIC, vaccine shift, FDA drug dangers, Dr. Frank King’s Healing Revolution, finding your mission, cow PTSD & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,1,[],35
598618129,http://www.robertscottbell.com/blog/sacred-fire-of-liberty-w-emord-chumley-singleton-clinton-benghazi-hearing-u-s-spec-ops-rescue-missionraw-milk-revolution-debt-limit-drama/,robertscottbell.com,30508,"Sacred Fire of Liberty w/ Emord, Chumley & Singleton, Clinton Benghazi hearing U.S. spec ops rescue mission,raw milk revolution, debt limit drama | The Robert Scott Bell Show",undateable,1879,,127285,1,6,"[{'name': 'Emails', 'focal_set_name': 'Emails', 'stories_id': 598618129, 'foci_id': 1171}]",12
598699340,http://www.robertscottbell.com/blog/cannabis-assists-recovery-in-organ-transplanting-ronda-rousey-5-yr-pot-suspension-is-all-political-dr-buttar-advanced-medicine-monday-more/,robertscottbell.com,30508,"Cannabis assists organ transplant recovery, Ronda Rousey: 5 year pot suspension politics, Dr. Buttar Advanced Medicine, tonsils, cancer & more! | The Robert Scott Bell Show",2011-02-03 07:00:00,1879,,127285,1,0,[],10
598151225,http://www.robertscottbell.com/blog/food-power-to-the-people-geiger-salmon-chris-christie-busted-hillary-pills-adhd-tree-climbers-chimp-detox-seniors-in-the-sack-more/,robertscottbell.com,30508,"Food power to the people, Liam, geiger-salmon, Chris Christie busted, Hillary pills, ADHD tree climbers, chimp detox, seniors in the sack & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,1,[],14
598784152,http://www.robertscottbell.com/blog/1-million-of-u-s-taxes-going-to-market-flu-shot-hillary-clinton-to-fight-big-pharmaty-bollinger-outside-the-box-wed-organic-for-pregnancy-more/,robertscottbell.com,30508,"$1 Million of U.S taxes going to market flu shot, Hillary Clinton to fight Big Pharma,Ty Bollinger Outside the Box Wed, organic for pregnancy & more! | The Robert Scott Bell Show",2011-02-03 07:00:00,1879,,127285,1,0,[],15
597409742,http://www.robertscottbell.com/blog/chinese-herd-immunity-failure-gsk-corruption-greener-neighborhoods-selenium-cataracts-reversing-ms-ginseng-drug-bust-ebola-high-more/,robertscottbell.com,30508,"Chinese herd immunity failure, GSK corruption, greener neighborhoods, Selenium, cataracts, reversing MS, ginseng drug bust, Ebola high & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],14
597707871,http://www.robertscottbell.com/blog/dr-frank-king-healing-revolution-ibs-celiac-fibromyalgia-ebola-ra-ms-detox-dr-daniel-nuzum-inflammation-immunity-liver-love-more/,robertscottbell.com,30508,"Dr. Frank King Healing Revolution, IBS, Celiac, fibromyalgia, Ebola, RA, MS, detox, Dr. Daniel Nuzum, inflammation, immunity, liver love & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,3,[],5
597061553,http://www.robertscottbell.com/blog/jonathan-emord-sacred-hour-of-liberty-scotus-obamacare-gay-marriage-mercury-adhd-overmedication-jim-carry-vs-skeptics-more/,robertscottbell.com,30508,"Jonathan Emord Sacred Fire of Liberty, SCOTUS: Obamacare, gay marriage, mercury, ADHD overmedication, Jim Carrey vs skeptics & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,4,"[{'name': 'russian oil', 'focal_set_name': 'Clinton Foundation', 'stories_id': 597061553, 'foci_id': 1170}]",19
296876533,http://www.robertscottbell.com/blog/gastrointestinal-recovery-carol-alts-a-healthy-you-microwaving-nerve-pain-cbd-fat-kids-adhd-materialism-fatigue-relief-exercise-more/,robertscottbell.com,30508,"Gastrointestinal recovery, Carol Alt&#8217;s &#8220;A Healthy You,&#8221; microwaving nerve pain, CBD, fat kids, ADHD, materialism, fatigue relief exercise &#38; more! &#187; The Robert Scott Bell Show | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],7
598517094,http://www.robertscottbell.com/blog/earth-day-special-erin-elizabeth-of-health-nut-news-debbies-health-foods-epa-polluters-microbial-environment-silver-shines-more/,robertscottbell.com,30508,"Earth Day special, Erin Elizabeth of Health Nut News, Debbie’s Health Foods, EPA polluters, microbial environment, silver shines & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],10
596672153,http://www.robertscottbell.com/blog/stuart-tomc-cannabis-highlights-from-dem-debate-ronnie-mcmullen-teas-that-heal-ty-bollinger-ep1the-true-history-of-chemotherapy-more/,robertscottbell.com,30508,"Stuart Tomc & cannabis highlights from Dem-debate, Ronnie McMullen & teas that heal Ty Bollinger Ep1:The True History of Chemotherapy & more! | The Robert Scott Bell Show",2011-02-03 07:00:00,1879,,127285,1,0,[],0
595923334,http://www.robertscottbell.com/blog/ty-bollinger-outside-the-box-dr-burzynski-cancer-cures-sayer-ji-epigenetics-allergies-hillary-gmo-skin-smell-ssri-black-boxes-more/,robertscottbell.com,30508,"Ty Bollinger Outside the Box, Dr. Burzynski, cancer cures, Sayer Ji, epigenetics, allergies, Hillary GMO, skin smell, SSRI black boxes & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],49
596009688,http://www.robertscottbell.com/blog/ron-paul-justin-amash-for-new-speaker-of-the-house-jon-landsmen-dental-health-cheryl-chumley-norm-singleton-jonathan-emord-more/,robertscottbell.com,30508,"Ron Paul & Justin Amash for new Speaker of the House, Jon Landsman dental health, Cheryl Chumley, Norm Singleton, Jonathan Emord & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,7,"[{'name': 'Emails', 'focal_set_name': 'Emails', 'stories_id': 596009688, 'foci_id': 1171}]",22
296877780,http://www.robertscottbell.com/blog/healing-revolution-dr-frank-king-reversing-gmo-damage-liam-scheff-movie-reviews-fukushima-updates-obamacare-flu-shots-more/,robertscottbell.com,30508,"Healing Revolution Dr. Frank King, reversing GMO damage, Liam Scheff movie reviews, Fukushima updates, Obamacare flu shots &#38; more! &#187; The Robert Scott Bell Show | The Robert Scott Bell Show",undateable,1879,,127285,1,1,[],6
