hostname,outlink,count
29476,19146,1
29476,287725,1
29476,302432,1
67296,2,4
67296,18362,4
67296,18268,1
67296,1095,1
67296,39000,1
67296,1149,1
67296,1150,1
67296,1751,1
67296,1092,1
67296,21936,1
67296,5766,1
67296,21509,1
67296,9,1
67296,19082,1
67296,26924,1
67296,71864,1
67296,60669,1
67296,278343,1
67296,46603,1
67296,69320,1
67296,21290,1
67296,34778,1
67296,25546,1
67296,148047,1
67296,221620,1
87058,1092,2
87058,18775,2
87058,198049,2
87058,2,1
87058,1150,1
87058,269331,1
87058,18710,1
87058,6443,1
87058,15,1
87058,19763,1
87058,91,1
288379,6,1
67506,38704,11
67506,2,2
67506,1,2
67506,18268,2
67506,18362,2
67506,7,2
67506,18364,1
67506,64866,1
67506,104828,1
67506,4442,1
67506,15,1
67506,76561,1
67506,21509,1
67506,28335,1
67506,25750,1
67506,1721,1
67506,41108,1
67506,63031,1
67506,182162,1
67506,1759,1
67506,211890,1
67506,297060,1
76644,1104,13
76644,18364,4
76644,6443,1
278196,1,2
278196,40401,2
278196,33654,2
278196,277895,2
278196,79800,2
278196,213756,2
278196,22225,2
278196,2,1
278196,73449,1
278196,67647,1
278190,27131,2
278190,67338,1
18784,269331,7
18784,73449,6
18784,1095,5
18784,61164,5
18784,2,4
18784,1,4
18784,104828,4
18784,5842,4
18784,18268,3
18784,18362,3
18784,6218,3
18784,4442,3
18784,19800,3
18784,1149,2
18784,6,2
18784,18346,1
18784,18364,1
18784,18370,1
18784,1150,1
18784,1092,1
18784,1752,1
18784,1096,1
18784,18710,1
18784,18775,1
18784,4425,1
18784,19984,1
18784,221763,1
18784,21936,1
18784,57088,1
18784,5816,1
18784,36,1
18784,21933,1
18784,27131,1
18784,19076,1
18784,20120,1
18784,17969,1
18784,25316,1
18784,14,1
18784,68272,1
18784,18957,1
18784,27483,1
18784,288455,1
18784,7212,1
18784,298394,1
18784,27427,1
18784,39784,1
18784,277935,1
18784,300214,1
18784,28139,1
18784,20913,1
18784,21566,1
18784,34590,1
18784,21573,1
18784,67799,1
18784,172136,1
18784,74209,1
109353,18346,1
109353,24501,1
67277,19984,155
67277,2,29
67277,18346,25
67277,18268,25
67277,24501,24
67277,1,19
67277,1095,19
67277,1149,11
67277,18391,11
67277,1757,11
67277,5880,11
67277,1040,10
67277,18362,8
67277,27502,8
67277,19334,8
67277,113,8
67277,1752,7
67277,1096,7
67277,1092,6
67277,1707,6
67277,1147,6
67277,40944,5
67277,104828,5
67277,1110,5
67277,18775,5
67277,112845,5
67277,108,5
67277,25499,4
67277,1150,4
67277,1751,4
67277,1117,4
67277,5915,4
67277,1112,4
67277,56758,4
67277,24716,4
67277,18364,3
67277,39000,3
67277,6,3
67277,221763,3
67277,111,3
67277,5521,3
67277,798,3
67277,25369,3
67277,21038,3
67277,366124,3
67277,24707,3
67277,307,3
67277,61164,2
67277,6218,2
67277,18710,2
67277,6443,2
67277,4442,2
67277,4425,2
67277,62926,2
67277,1109,2
67277,1755,2
67277,72,2
67277,56510,2
67277,367244,2
67277,22,2
67277,24667,2
67277,106169,2
67277,108160,2
67277,30252,2
67277,278177,2
67277,18370,1
67277,7,1
67277,101,1
67277,4419,1
67277,1094,1
67277,5816,1
67277,76561,1
67277,4429,1
67277,29485,1
67277,117,1
67277,128,1
67277,1127,1
67277,22299,1
67277,67831,1
67277,366113,1
67277,115,1
67277,20120,1
67277,84582,1
67277,35448,1
67277,27107,1
67277,21089,1
67277,41108,1
67277,24669,1
67277,3,1
67277,72605,1
67277,18,1
67277,279023,1
67277,20081,1
67277,33623,1
67277,366422,1
67277,131240,1
67277,351789,1
67277,68395,1
67277,366918,1
67277,35,1
67277,955,1
67277,5810,1
67277,27483,1
67277,67392,1
67277,112378,1
67277,22389,1
67277,40,1
67277,26896,1
67277,853,1
67277,147978,1
67277,151,1
67277,22716,1
67277,106699,1
67277,25180,1
67277,21816,1
67277,88179,1
67277,57564,1
67277,68490,1
67277,212407,1
67277,71846,1
67277,74854,1
67277,26513,1
67277,289499,1
67277,198,1
67277,269405,1
67277,20519,1
67277,93281,1
302213,25750,2
302213,1095,1
302213,18362,1
302213,269331,1
302213,307,1
109357,2,1
109357,1,1
109357,18370,1
109357,1752,1
109357,73449,1
109357,27131,1
109357,30,1
109357,296696,1
109357,19802,1
109357,18725,1
109357,280623,1
40498,1,5
40498,18346,4
40498,39000,3
40498,1751,3
40498,2,2
40498,1095,2
40498,1150,2
40498,1747,2
40498,41150,2
40498,5527,2
40498,18268,1
40498,18364,1
40498,27502,1
40498,1092,1
40498,61164,1
40498,1752,1
40498,6218,1
40498,18710,1
40498,7,1
40498,5521,1
40498,20548,1
40498,22299,1
40498,56708,1
40498,26799,1
40498,67727,1
40498,278207,1
40499,18346,35
40499,18922,19
40499,2,6
40499,1,5
40499,1040,5
40499,18370,5
40499,1095,4
40499,21886,4
40499,18362,2
40499,7,2
40499,62926,2
40499,1094,2
40499,367762,2
40499,6169,2
40499,41526,2
40499,302307,2
40499,22176,2
40499,18268,1
40499,40944,1
40499,1752,1
40499,18391,1
40499,64866,1
40499,73449,1
40499,5915,1
40499,1747,1
40499,1101,1
40499,269138,1
40499,1104,1
40499,22299,1
40499,1750,1
40499,41150,1
40499,72605,1
40499,104129,1
40499,67324,1
40499,72473,1
40499,5869,1
40499,39200,1
40499,23668,1
40499,20737,1
40499,74332,1
40499,98759,1
40499,266264,1
40499,4470,1
40499,42090,1
40499,61907,1
40499,280913,1
40499,41255,1
40499,217725,1
664,2,69
664,27502,61
664,1,38
664,18268,38
664,73449,32
664,1095,26
664,18364,25
664,40944,23
664,1112,19
664,115,17
664,1040,15
664,21933,14
664,1149,13
664,1757,13
664,111,13
664,25369,13
664,269331,12
664,221763,12
664,225,11
664,1127,11
664,56758,10
664,23022,10
664,104828,9
664,1150,8
664,1100,8
664,18346,7
664,18362,7
664,1751,7
664,18391,7
664,64866,7
664,39000,6
664,25499,6
664,4442,6
664,29485,6
664,33315,6
664,6218,5
664,72,5
664,36,5
664,1110,4
664,4425,4
664,113,4
664,64110,4
664,19334,3
664,1752,3
664,1096,3
664,1707,3
664,6443,3
664,5915,3
664,8,3
664,1147,3
664,269138,3
664,1104,3
664,21542,3
664,1133,3
664,21038,3
664,23180,3
664,21999,3
664,1092,2
664,61164,2
664,18710,2
664,6,2
664,19984,2
664,7,2
664,1101,2
664,1755,2
664,41550,2
664,22,2
664,366113,2
664,271188,2
664,30347,2
664,1721,2
664,3,2
664,24811,2
664,366233,2
664,419,2
664,283464,2
664,25798,2
664,67277,2
664,131240,2
664,26811,2
664,98755,2
664,367668,2
664,26704,2
664,20696,2
664,25898,2
664,68155,2
664,29114,2
664,21034,2
664,223,2
664,67679,2
664,18896,2
664,18370,1
664,62926,1
664,1109,1
664,18560,1
664,1747,1
664,209366,1
664,25649,1
664,1094,1
664,76561,1
664,18393,1
664,20982,1
664,5521,1
664,367244,1
664,28,1
664,18496,1
664,18658,1
664,67831,1
664,67338,1
664,1750,1
664,129,1
664,25750,1
664,18529,1
664,305385,1
664,84582,1
664,105094,1
664,27107,1
664,262197,1
664,366494,1
664,20357,1
664,110334,1
664,24669,1
664,72605,1
664,18,1
664,24503,1
664,34663,1
664,279023,1
664,60,1
664,23785,1
664,33623,1
664,29,1
664,51,1
664,294,1
664,67320,1
664,307,1
664,30082,1
664,40401,1
664,367449,1
664,27343,1
664,366692,1
664,6264,1
664,26365,1
664,24940,1
664,38,1
664,367221,1
664,22332,1
664,6274,1
664,25320,1
664,268225,1
664,60669,1
664,59,1
664,18395,1
664,113244,1
664,25892,1
664,27081,1
664,366533,1
664,33824,1
664,89463,1
664,23071,1
664,104554,1
664,179970,1
664,29720,1
664,67140,1
664,269589,1
664,277895,1
664,58763,1
664,18172,1
664,279749,1
664,21015,1
664,211671,1
664,79800,1
664,986,1
664,30226,1
664,28954,1
664,89955,1
664,19379,1
664,26462,1
664,24581,1
664,225568,1
664,29022,1
664,53605,1
664,6514,1
664,73582,1
664,28124,1
664,67176,1
664,1487,1
664,278196,1
664,107730,1
664,179938,1
664,144748,1
664,19093,1
664,86391,1
144034,1095,4
144034,19072,4
144034,1,1
144034,1040,1
144034,61164,1
144034,15,1
144034,21509,1
144034,24669,1
144034,118766,1
144034,108,1
144034,20750,1
662,2,4
662,1,2
662,1095,2
662,18346,1
662,18268,1
662,1040,1
662,39000,1
662,18370,1
662,1150,1
662,1092,1
662,1752,1
662,104828,1
662,1110,1
662,73449,1
662,221763,1
662,1100,1
662,367244,1
662,21933,1
662,271188,1
662,3,1
662,72605,1
662,21,1
662,23785,1
662,56708,1
662,39966,1
662,277927,1
131613,19984,2
131613,25349,2
131613,1095,1
131613,18362,1
131613,1117,1
131613,41150,1
131613,366282,1
131613,6270,1
131613,305427,1
98393,4428,5
98393,18362,2
98393,27502,1
98393,4442,1
98393,20548,1
98393,1106,1
98393,41957,1
40658,2,9
40658,67012,7
40658,1,4
40658,1095,4
40658,4442,4
40658,18362,3
40658,18364,3
40658,73449,3
40658,18268,2
40658,27502,2
40658,6218,2
40658,113,2
40658,1104,2
40658,21933,2
40658,366113,2
40658,68272,2
40658,366874,2
40658,32686,2
40658,236025,2
40658,19028,2
40658,33183,2
40658,18346,1
40658,61164,1
40658,1096,1
40658,269331,1
40658,1707,1
40658,1110,1
40658,5915,1
40658,221763,1
40658,186480,1
40658,5816,1
40658,5521,1
40658,798,1
40658,18374,1
40658,262197,1
40658,18908,1
40658,30082,1
40658,269457,1
40658,269606,1
40658,18438,1
40658,270003,1
40658,38941,1
40658,4469,1
40658,20648,1
40658,86481,1
40658,113294,1
40658,34778,1
40658,21605,1
40658,1128,1
40658,27125,1
40658,228952,1
40658,117775,1
40658,76834,1
41700,4434,1
41700,19729,1
41700,384139,1
86636,18346,1
86636,18370,1
86636,1096,1
86636,1707,1
86636,1757,1
86636,368082,1
86636,18836,1
86636,84811,1
86636,67296,1
86636,87444,1
86637,21936,3
86637,2,2
86637,1755,2
86637,1,1
86637,18268,1
86637,21509,1
86637,1750,1
86637,71985,1
86637,6985,1
86637,39590,1
40653,18346,5
40653,19320,2
40653,279359,2
40653,1,1
40653,18268,1
40653,27502,1
40653,61164,1
40653,1752,1
40653,18391,1
40653,1747,1
40653,186480,1
40653,19076,1
40653,27343,1
40653,277930,1
40653,287722,1
72816,67080,17
72816,1,9
72816,18268,6
72816,27502,5
72816,2,4
72816,1095,4
72816,18362,3
72816,1757,3
72816,39224,3
72816,39000,2
72816,18775,2
72816,8,2
72816,366277,2
72816,20153,2
72816,23785,2
72816,34082,2
72816,29307,2
72816,18346,1
72816,18364,1
72816,19334,1
72816,1751,1
72816,1092,1
72816,61164,1
72816,64866,1
72816,6218,1
72816,1117,1
72816,6443,1
72816,4442,1
72816,1747,1
72816,4419,1
72816,15,1
72816,25649,1
72816,225,1
72816,25444,1
72816,67338,1
72816,41150,1
72816,366692,1
72816,20378,1
72816,20647,1
72816,5856,1
72816,64600,1
72816,4469,1
72816,24911,1
72816,278335,1
72816,366364,1
72816,22726,1
72816,20737,1
72816,20918,1
72816,277874,1
72816,54580,1
72816,367704,1
72816,68058,1
72816,70567,1
72816,286616,1
72816,81219,1
72816,40251,1
72816,79679,1
72816,106849,1
287865,303979,1
72813,18268,3
72813,2,1
72813,1,1
72813,19334,1
326269,351477,2
39463,1,3
39463,69612,3
39463,39000,2
39463,5521,2
39463,269606,2
39463,2,1
39463,18268,1
39463,1092,1
39463,269331,1
39463,17969,1
39463,72605,1
39463,20081,1
77846,22916,346
77846,18391,58
77846,2,32
77846,1,27
77846,1095,26
77846,18268,20
77846,61164,20
77846,18346,12
77846,27502,11
77846,18364,10
77846,18362,9
77846,1150,8
77846,1040,7
77846,25499,7
77846,40944,5
77846,1752,5
77846,1117,4
77846,18775,4
77846,6443,4
77846,366226,4
77846,25841,4
77846,24748,4
77846,1092,3
77846,64866,3
77846,6218,3
77846,1096,3
77846,104828,3
77846,269331,3
77846,73449,3
77846,5915,3
77846,128,3
77846,115,3
77846,305386,3
77846,86,3
77846,1149,2
77846,19334,2
77846,18710,2
77846,1707,2
77846,1110,2
77846,4442,2
77846,1109,2
77846,72,2
77846,366113,2
77846,19076,2
77846,19854,2
77846,20081,2
77846,277928,2
77846,18620,2
77846,68,2
77846,27487,2
77846,82551,2
77846,213810,2
77846,39000,1
77846,18370,1
77846,1751,1
77846,6,1
77846,4425,1
77846,7,1
77846,62926,1
77846,8,1
77846,101,1
77846,221763,1
77846,111,1
77846,209366,1
77846,4419,1
77846,15,1
77846,1100,1
77846,367244,1
77846,18704,1
77846,117,1
77846,1127,1
77846,19763,1
77846,18658,1
77846,41550,1
77846,12,1
77846,366282,1
77846,25750,1
77846,1641,1
77846,287910,1
77846,18,1
77846,270007,1
77846,35239,1
77846,29,1
77846,51,1
77846,366422,1
77846,39,1
77846,21421,1
77846,84784,1
77846,26,1
77846,20270,1
77846,269606,1
77846,64051,1
77846,58,1
77846,106613,1
77846,27483,1
77846,106251,1
77846,6858,1
77846,69028,1
77846,89463,1
77846,80711,1
77846,7021,1
77846,104659,1
77846,80817,1
77846,24822,1
77846,84668,1
77846,82215,1
77846,19700,1
77846,290913,1
245637,24753,67
245637,25444,53
245637,113634,37
245637,18775,31
245637,25750,29
245637,25649,24
245637,19334,23
245637,18346,19
245637,18364,19
245637,106169,19
245637,30307,17
245637,69275,17
245637,33654,17
245637,1092,16
245637,2,12
245637,6338,12
245637,18268,11
245637,22088,10
245637,19984,9
245637,1,8
245637,1095,8
245637,1747,8
245637,1125,8
245637,366647,8
245637,69353,8
245637,6443,7
245637,7,7
245637,112897,7
245637,62926,6
245637,39000,5
245637,64866,4
245637,25349,4
245637,24667,4
245637,69591,4
245637,1149,3
245637,18710,3
245637,8,3
245637,76561,3
245637,128,3
245637,27131,3
245637,24707,3
245637,20036,3
245637,20737,3
245637,18362,2
245637,1040,2
245637,27502,2
245637,25499,2
245637,1150,2
245637,40944,2
245637,61164,2
245637,6218,2
245637,269331,2
245637,6,2
245637,101,2
245637,6270,2
245637,19082,2
245637,68272,2
245637,83280,2
245637,28136,2
245637,22426,2
245637,18391,1
245637,1096,1
245637,1707,1
245637,21936,1
245637,57088,1
245637,1147,1
245637,1755,1
245637,5880,1
245637,18704,1
245637,29485,1
245637,117,1
245637,21509,1
245637,21933,1
245637,21542,1
245637,18658,1
245637,41550,1
245637,67338,1
245637,1750,1
245637,366282,1
245637,18515,1
245637,366124,1
245637,28137,1
245637,366268,1
245637,305386,1
245637,57766,1
245637,366705,1
245637,14,1
245637,25527,1
245637,51,1
245637,24725,1
245637,675,1
245637,207886,1
245637,105100,1
245637,367598,1
245637,5856,1
245637,25056,1
245637,109253,1
245637,366218,1
245637,67401,1
245637,40,1
245637,26896,1
245637,4451,1
245637,105714,1
245637,106252,1
245637,82687,1
245637,30252,1
245637,98759,1
245637,104972,1
245637,211975,1
245637,4495,1
245637,29272,1
245637,72737,1
245637,26352,1
245637,28139,1
245637,67213,1
245637,19649,1
245637,300733,1
245637,68490,1
245637,207357,1
245637,301508,1
245637,67730,1
245637,77604,1
245637,54282,1
245637,30453,1
245637,78089,1
245637,294734,1
28058,209926,1
322640,2,17
322640,1,8
322640,73449,5
322640,27131,5
322640,18268,4
322640,1040,2
322640,18391,2
322640,269331,2
322640,1707,2
322640,19072,2
322640,1056,2
322640,18346,1
322640,1150,1
322640,64866,1
322640,6218,1
322640,1096,1
322640,6,1
322640,5915,1
322640,8,1
322640,28,1
322640,9,1
322640,22,1
322640,67338,1
322640,17969,1
322640,4452,1
322640,20397,1
322640,367492,1
322640,269457,1
322640,20639,1
322640,72681,1
322640,117614,1
322640,82687,1
322640,95599,1
322640,68,1
322640,145802,1
322640,26597,1
322640,22426,1
322640,194288,1
322640,26776,1
322640,98960,1
68537,72126,31
68537,6,30
68537,25444,30
68537,19082,1
40258,1,9
40258,2,6
40258,1110,5
40258,18268,3
40258,1040,3
40258,18364,2
40258,1104,2
40258,67224,2
40258,18362,1
40258,39000,1
40258,18391,1
40258,269331,1
40258,4442,1
40258,101,1
40258,56510,1
40258,21542,1
40258,1750,1
40258,271188,1
40258,25349,1
40258,20153,1
40258,39349,1
40258,34082,1
40258,84784,1
40258,39784,1
40258,41452,1
40258,27915,1
40258,84967,1
40258,41013,1
40258,60345,1
40258,39177,1
40258,99884,1
40258,41080,1
8,5533,249
8,19107,220
8,2,211
8,18796,193
8,1095,176
8,18346,172
8,1,153
8,18362,120
8,18268,114
8,18598,104
8,39000,84
8,18496,61
8,25499,56
8,6218,56
8,1149,52
8,27502,40
8,1707,38
8,19194,36
8,64866,35
8,1040,34
8,61164,34
8,18364,33
8,1092,32
8,56051,32
8,1752,29
8,1751,26
8,40944,24
8,1112,21
8,5766,20
8,19334,19
8,6,18
8,20982,18
8,1150,17
8,57088,16
8,18391,15
8,269331,15
8,22299,15
8,1096,14
8,15,14
8,5521,14
8,105231,14
8,73449,13
8,4442,13
8,269138,13
8,5915,12
8,72,12
8,19076,12
8,72605,12
8,24757,12
8,4425,11
8,19984,11
8,1109,11
8,1104,11
8,20120,11
8,28,10
8,12,10
8,24811,10
8,18710,9
8,1110,9
8,1757,9
8,1101,9
8,1755,9
8,1094,9
8,5880,9
8,9,9
8,1750,9
8,367398,9
8,62926,8
8,4419,8
8,20548,8
8,57,8
8,18934,8
8,115,7
8,21089,7
8,60,7
8,25798,7
8,367891,7
8,5816,6
8,18393,6
8,225,6
8,271188,6
8,109076,6
8,18,6
8,279023,6
8,40876,6
8,104828,5
8,1117,5
8,21936,5
8,18560,5
8,1147,5
8,367244,5
8,18704,5
8,25369,5
8,41150,5
8,25750,5
8,34663,5
8,39,5
8,366211,5
8,366828,5
8,69451,5
8,28771,5
8,70042,5
8,22726,5
8,28248,5
8,18775,4
8,221763,4
8,186480,4
8,1100,4
8,22,4
8,67338,4
8,18515,4
8,105094,4
8,30347,4
8,18404,4
8,25209,4
8,367246,4
8,14,4
8,26590,4
8,367524,4
8,277871,4
8,68395,4
8,1756,4
8,18957,4
8,5856,4
8,23,4
8,57174,4
8,25915,4
8,18920,4
8,25826,4
8,367657,4
8,24901,4
8,27163,4
8,112896,4
8,98456,4
8,71797,4
8,1747,3
8,111,3
8,56510,3
8,21542,3
8,41,3
8,287910,3
8,5527,3
8,366494,3
8,1721,3
8,22916,3
8,21,3
8,18350,3
8,25128,3
8,1106,3
8,269352,3
8,4434,3
8,61829,3
8,35,3
8,367762,3
8,5810,3
8,58,3
8,22540,3
8,33315,3
8,24534,3
8,1342,3
8,82159,3
8,86881,3
8,20821,3
8,99,3
8,68225,3
8,79252,3
8,26437,3
8,1198,3
8,148312,3
8,27850,3
8,26736,3
8,284358,3
8,18370,2
8,113,2
8,209366,2
8,36,2
8,4429,2
8,1127,2
8,41550,2
8,1133,2
8,28335,2
8,366282,2
8,25349,2
8,26164,2
8,4452,2
8,305386,2
8,110334,2
8,24669,2
8,57766,2
8,20487,2
8,270007,2
8,24716,2
8,366646,2
8,104129,2
8,20397,2
8,29,2
8,366422,2
8,71985,2
8,10,2
8,18600,2
8,112845,2
8,34,2
8,78,2
8,107634,2
8,368079,2
8,265423,2
8,367221,2
8,207886,2
8,4422,2
8,25699,2
8,7333,2
8,56708,2
8,77696,2
8,277881,2
8,106613,2
8,68816,2
8,366984,2
8,133,2
8,117614,2
8,33810,2
8,40281,2
8,73407,2
8,288455,2
8,91005,2
8,1200,2
8,61,2
8,20324,2
8,83,2
8,65,2
8,18491,2
8,853,2
8,25691,2
8,142725,2
8,277930,2
8,74248,2
8,366697,2
8,30255,2
8,367906,2
8,26202,2
8,87917,2
8,21993,2
8,23049,2
8,42,2
8,148967,2
8,1199,2
8,25250,2
8,147130,2
8,25728,2
8,177073,2
8,68737,2
8,24748,2
8,28763,2
8,26810,2
8,301600,2
8,1319,2
8,29953,2
8,270688,2
8,69419,2
8,287875,2
8,278696,2
8,67085,2
8,21816,2
8,269158,2
8,92580,2
8,26830,2
8,259403,2
8,24652,2
8,25633,2
8,117566,2
8,25468,2
8,194377,2
8,202618,2
8,297588,2
8,93911,2
8,114361,2
8,26714,2
8,101,1
8,117,1
8,128,1
8,21933,1
8,27131,1
8,67831,1
8,21038,1
8,1125,1
8,1641,1
8,18529,1
8,84582,1
8,27107,1
8,19970,1
8,28137,1
8,18554,1
8,27011,1
8,30,1
8,24503,1
8,68578,1
8,419,1
8,283464,1
8,4481,1
8,39349,1
8,109,1
8,72473,1
8,34082,1
8,277863,1
8,18620,1
8,26365,1
8,24725,1
8,18371,1
8,24940,1
8,1706,1
8,38,1
8,77846,1
8,367446,1
8,64051,1
8,29100,1
8,53136,1
8,94,1
8,135544,1
8,13,1
8,366305,1
8,44,1
8,64,1
8,19831,1
8,65890,1
8,367328,1
8,270003,1
8,1206,1
8,38941,1
8,6258,1
8,6858,1
8,27552,1
8,1694,1
8,108,1
8,19477,1
8,1349,1
8,871,1
8,45,1
8,24649,1
8,361,1
8,28002,1
8,268225,1
8,135076,1
8,24937,1
8,104698,1
8,41345,1
8,7212,1
8,366364,1
8,84726,1
8,28018,1
8,278227,1
8,4451,1
8,246600,1
8,35631,1
8,298394,1
8,211918,1
8,20871,1
8,225103,1
8,27427,1
8,75,1
8,32734,1
8,54342,1
8,24523,1
8,25892,1
8,25612,1
8,1344,1
8,26531,1
8,26076,1
8,6700,1
8,6149,1
8,70051,1
8,25216,1
8,64449,1
8,74,1
8,74764,1
8,22387,1
8,116527,1
8,84,1
8,95599,1
8,19647,1
8,20666,1
8,54580,1
8,270983,1
8,69091,1
8,83182,1
8,63599,1
8,277901,1
8,108369,1
8,18893,1
8,1359,1
8,300214,1
8,78756,1
8,86213,1
8,39590,1
8,111993,1
8,25937,1
8,18725,1
8,26639,1
8,24,1
8,27200,1
8,27001,1
8,75465,1
8,105257,1
8,25101,1
8,21015,1
8,86770,1
8,110665,1
8,269623,1
8,269117,1
8,1522,1
8,98457,1
8,86993,1
8,115550,1
8,19428,1
8,26874,1
8,69923,1
8,278313,1
8,1321,1
8,18706,1
8,25667,1
8,29508,1
8,26795,1
8,98393,1
8,25028,1
8,70899,1
8,88925,1
8,24769,1
8,303612,1
8,35035,1
8,301848,1
8,72801,1
8,69,1
8,189597,1
8,35518,1
8,69357,1
8,185182,1
8,25859,1
8,115865,1
8,70498,1
8,89370,1
8,32883,1
8,86554,1
8,19752,1
8,280642,1
8,63302,1
8,89358,1
8,24581,1
8,285118,1
8,107267,1
8,1496,1
8,28907,1
8,24761,1
8,20587,1
8,121489,1
8,1270,1
8,26063,1
8,77562,1
8,279287,1
8,26010,1
8,306529,1
8,69196,1
8,118429,1
8,124628,1
8,291182,1
8,92482,1
8,25596,1
8,40653,1
8,78560,1
8,96605,1
8,269119,1
8,107336,1
8,278122,1
8,25236,1
8,26495,1
8,53599,1
8,305432,1
8,68601,1
8,42090,1
8,287868,1
8,29773,1
8,93744,1
8,311030,1
8,278368,1
8,85836,1
8,23363,1
8,67421,1
8,99443,1
8,70420,1
8,1351,1
8,186443,1
8,35075,1
8,294459,1
8,27977,1
8,186067,1
8,287722,1
8,176240,1
8,6185,1
8,94525,1
8,87252,1
8,29383,1
8,277903,1
8,22176,1
8,87084,1
8,93304,1
8,106800,1
8,25985,1
8,29804,1
8,24686,1
8,155432,1
8,153674,1
8,111062,1
8,87877,1
8,96459,1
8,1207,1
8,151316,1
8,164386,1
8,1398,1
8,106157,1
8,71231,1
8,27130,1
8,54280,1
8,32140,1
8,1254,1
8,95389,1
8,21399,1
8,29628,1
8,30642,1
8,294603,1
8,279269,1
8,278072,1
8,304823,1
8,85281,1
8,97747,1
8,69458,1
8,207026,1
8,127092,1
8,278221,1
8,113159,1
8,238732,1
8,290867,1
8,69589,1
8,144900,1
8,250472,1
8,94632,1
8,115877,1
8,279258,1
8,81715,1
8,54451,1
8,146779,1
8,156548,1
8,168785,1
8,135239,1
8,149005,1
8,288501,1
92342,88260,13
92342,24534,4
92342,1,2
92342,7,2
92342,18346,1
92342,18268,1
92342,18362,1
92342,27502,1
92342,25499,1
92342,104828,1
92342,73449,1
92342,8,1
92342,5880,1
92342,6154,1
92342,4434,1
92342,25056,1
92342,26799,1
92342,33368,1
366819,1,2
366819,64866,1
28907,41108,2
28907,1095,1
28907,1752,1
28907,64866,1
28907,41550,1
28907,271188,1
114577,61164,3
114577,18346,1
114577,5869,1
79444,19854,4
79444,1040,1
79444,1150,1
79444,367244,1
1319,18391,4
1319,20397,4
1319,18346,3
1319,73449,3
1319,1,2
1319,4442,2
1319,2,1
1319,18268,1
1319,1095,1
1319,18362,1
1319,27502,1
1319,39000,1
1319,40944,1
1319,61164,1
1319,104828,1
1319,7,1
1319,221763,1
1319,1147,1
1319,1100,1
1319,27131,1
1319,41550,1
1319,19076,1
1319,35448,1
1319,277959,1
224253,1,6
224253,2,4
224253,18393,4
224253,6264,4
224253,197,4
224253,1751,3
224253,1110,3
224253,18658,3
224253,18268,2
224253,18364,2
224253,1149,2
224253,1150,2
224253,40944,2
224253,64866,2
224253,128,2
224253,366113,2
224253,22088,2
224253,4434,2
224253,131240,2
224253,22332,2
224253,32447,2
224253,269391,2
224253,1095,1
224253,1040,1
224253,27502,1
224253,39000,1
224253,18370,1
224253,25499,1
224253,1092,1
224253,1752,1
224253,18775,1
224253,6443,1
224253,19984,1
224253,113,1
224253,1109,1
224253,1112,1
224253,111,1
224253,209366,1
224253,4419,1
224253,1755,1
224253,1094,1
224253,1100,1
224253,798,1
224253,29485,1
224253,19763,1
224253,22,1
224253,67338,1
224253,271188,1
224253,41108,1
224253,3,1
224253,283464,1
224253,19115,1
224253,367449,1
224253,6276,1
224253,23014,1
224253,23180,1
224253,67560,1
224253,6169,1
224253,67934,1
224253,27483,1
224253,19919,1
224253,64110,1
224253,22055,1
224253,18395,1
224253,25127,1
224253,6985,1
224253,54580,1
224253,224456,1
224253,72816,1
224253,149087,1
224253,22241,1
224253,71271,1
224253,7040,1
224253,19093,1
67873,25444,22
67873,18515,17
67873,71864,13
67873,57088,10
67873,18370,9
67873,19334,8
67873,1095,7
67873,18775,7
67873,305385,6
67873,21509,5
67873,18362,4
67873,28335,4
67873,1092,3
67873,101,3
67873,7325,3
67873,30369,3
67873,2,2
67873,8,2
67873,1100,2
67873,25750,2
67873,277863,2
67873,28661,2
67873,301294,2
67873,18346,1
67873,1040,1
67873,27502,1
67873,1149,1
67873,1751,1
67873,40944,1
67873,269331,1
67873,73449,1
67873,4425,1
67873,19984,1
67873,7,1
67873,1747,1
67873,1755,1
67873,76561,1
67873,117,1
67873,27131,1
67873,1125,1
67873,26164,1
67873,21089,1
67873,25209,1
67873,18554,1
67873,304,1
67873,25316,1
67873,113634,1
67873,29362,1
67873,262823,1
67873,197,1
67873,207886,1
67873,24641,1
67873,21999,1
67873,24030,1
67873,19919,1
67873,133,1
67873,91005,1
67873,18395,1
67873,177096,1
67873,27081,1
67873,39784,1
67873,64449,1
67873,6985,1
67873,211890,1
67873,70626,1
67873,67213,1
67873,301434,1
67873,38704,1
67873,288165,1
67873,24906,1
67873,143894,1
67873,56420,1
67873,25546,1
67873,32020,1
67873,106407,1
67873,21573,1
67873,67230,1
67873,138892,1
61522,1,36
61522,5533,13
61522,19107,13
61522,19906,12
61522,2,11
61522,1751,11
61522,1101,7
61522,4428,7
61522,87929,7
61522,18268,6
61522,27502,6
61522,1109,6
61522,20982,6
61522,1095,5
61522,29485,5
61522,18346,4
61522,18362,4
61522,18370,4
61522,19334,4
61522,104828,4
61522,1150,3
61522,5880,3
61522,9,3
61522,6154,3
61522,73444,3
61522,1040,2
61522,18391,2
61522,1110,2
61522,5915,2
61522,113,2
61522,269138,2
61522,1104,2
61522,56510,2
61522,28335,2
61522,366113,2
61522,19076,2
61522,105094,2
